0 1.8514
0.36458 1.5968
0.72917 1.0245
1.0938 0.65715
1.4583 1.0245
1.8229 1.8514
2.1875 2.1465
2.5521 1.483
2.9167 0.88354
3.2812 0.65715
3.6458 0.56673
4.0104 0.52631
4.375 0.65715
4.7396 1.0245
5.1042 1.3772
5.4688 0.88354
5.8333 0.56673
6.1979 0.45387
6.5625 0.48875
6.9271 1.1031
7.2917 1.483
7.6562 1.0245
8.0208 0.65715
8.3854 0.45387
8.75 0.45387
9.1146 1.0245
9.4792 1.5968
9.8438 1.483
10.208 0.76198
10.573 0.52631
10.938 0.48875
11.302 1.0245
11.667 1.1878
